codes,description,bnf_paragraph
4438711000001108,PegIntron 50microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4438811000001100,PegIntron 50microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4438911000001105,ViraferonPeg 50microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4439011000001101,ViraferonPeg 50microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
36027411000001104,Peginterferon alfa-2b 80microgram powder and solvent for solution for injection vials,0802040
4439111000001100,Peginterferon alfa-2b 80microgram powder and solvent for solution for injection vials,0802040
4439211000001106,PegIntron 80microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4439311000001103,PegIntron 80microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4439411000001105,ViraferonPeg 80microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4439511000001109,ViraferonPeg 80microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
36027011000001108,Peginterferon alfa-2b 100microgram powder and solvent for solution for injection vials,0802040
4439611000001108,Peginterferon alfa-2b 100microgram powder and solvent for solution for injection vials,0802040
4439711000001104,PegIntron 100microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4439811000001107,PegIntron 100microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4439911000001102,ViraferonPeg 100microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4440011000001108,ViraferonPeg 100microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
36027211000001103,Peginterferon alfa-2b 150microgram powder and solvent for solution for injection vials,0802040
4440111000001109,Peginterferon alfa-2b 150microgram powder and solvent for solution for injection vials,0802040
4440211000001103,PegIntron 150microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4440311000001106,PegIntron 150microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4440411000001104,ViraferonPeg 150microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4440511000001100,ViraferonPeg 150microgram powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4452911000001108,Interferon alfa-2b 18million units/3ml solution for injection vials,0802040
4440611000001101,Interferon alfa-2b 18million units/3ml solution for injection vials,0802040
4440711000001105,Viraferon 18million units/3ml solution for injection multidose vials (Schering-Plough Ltd),0802040
4440811000001102,Viraferon 18million units/3ml solution for injection multidose vials (Schering-Plough Ltd),0802040
4488711000001100,Cisplatin 10mg/10ml solution for infusion vials,0801050
4475411000001105,Cisplatin 10mg/10ml solution for infusion vials,0801050
4475511000001109,Cisplatin 10mg/10ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
4475611000001108,Cisplatin 10mg/10ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
4475811000001107,Cisplatin 10mg/10ml concentrate for solution for infusion vials (Hospira UK Ltd),0801050
4475911000001102,Cisplatin 10mg/10ml concentrate for solution for infusion vials (Hospira UK Ltd),0801050
4476011000001105,Cisplatin 10mg/10ml solution for infusion vials (Alliance Healthcare (Distribution) Ltd),0801050
4476111000001106,Cisplatin 10mg/10ml solution for infusion vials (Alliance Healthcare (Distribution) Ltd),0801050
10528511000001107,Cisplatin 10mg/10ml solution for infusion vials (Teva UK Ltd),0801050
10528611000001106,Cisplatin 10mg/10ml solution for infusion vials (Teva UK Ltd),0801050
20208911000001104,Cisplatin 10mg/10ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
20209111000001109,Cisplatin 10mg/10ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
34177511000001103,Cisplatin 10mg/10ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
34177611000001104,Cisplatin 10mg/10ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
4488811000001108,Cisplatin 50mg/50ml solution for infusion vials,0801050
4476411000001101,Cisplatin 50mg/50ml solution for infusion vials,0801050
4476611000001103,Cisplatin 50mg/50ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
4476711000001107,Cisplatin 50mg/50ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
4476911000001109,Cisplatin 50mg/50ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
4477111000001109,Cisplatin 50mg/50ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
4477311000001106,Cisplatin 50mg/50ml solution for infusion vials (Alliance Healthcare (Distribution) Ltd),0801050
4477411000001104,Cisplatin 50mg/50ml solution for infusion vials (Alliance Healthcare (Distribution) Ltd),0801050
10528811000001105,Cisplatin 50mg/50ml solution for infusion vials (Teva UK Ltd),0801050
10529111000001105,Cisplatin 50mg/50ml solution for infusion vials (Teva UK Ltd),0801050
13142811000001103,Cisplatin 50mg/50ml concentrate for solution for infusion vials (Wockhardt UK Ltd),0801050
13142911000001108,Cisplatin 50mg/50ml concentrate for solution for infusion vials (Wockhardt UK Ltd),0801050
20208411000001107,Cisplatin 50mg/50ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
20208711000001101,Cisplatin 50mg/50ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
34177311000001109,Cisplatin 50mg/50ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
34177411000001102,Cisplatin 50mg/50ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
4488611000001109,Cisplatin 100mg/100ml solution for infusion vials,0801050
4477711000001105,Cisplatin 100mg/100ml solution for infusion vials,0801050
4477811000001102,Cisplatin 100mg/100ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
4477911000001107,Cisplatin 100mg/100ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
4478011000001109,Cisplatin 100mg/100ml solution for infusion vials (Wockhardt UK Ltd),0801050
4478111000001105,Cisplatin 100mg/100ml solution for infusion vials (Wockhardt UK Ltd),0801050
4478311000001107,Cisplatin 100mg/100ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
4478511000001101,Cisplatin 100mg/100ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
4478711000001106,Cisplatin 100mg/100ml solution for infusion vials (Alliance Healthcare (Distribution) Ltd),0801050
4478811000001103,Cisplatin 100mg/100ml solution for infusion vials (Alliance Healthcare (Distribution) Ltd),0801050
10529311000001107,Cisplatin 100mg/100ml solution for infusion vials (Teva UK Ltd),0801050
10529411000001100,Cisplatin 100mg/100ml solution for infusion vials (Teva UK Ltd),0801050
20209211000001103,Cisplatin 100mg/100ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
20209311000001106,Cisplatin 100mg/100ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
31092211000001108,Cisplatin 100mg/100ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
31092311000001100,Cisplatin 100mg/100ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
36074111000001100,"Epoetin beta 100,000unit powder and solvent for solution for injection vials",0901030
4496111000001104,"Epoetin beta 100,000unit powder and solvent for solution for injection vials",0901030
4496211000001105,"NeoRecormon 100,000unit powder and solvent for solution for injection vials (Roche Products Ltd)",0901030
4496311000001102,"NeoRecormon 100,000unit powder and solvent for solution for injection vials (Roche Products Ltd)",0901030
36063411000001103,"Epoetin beta 50,000unit powder and solvent for solution for injection vials",0901030
4496511000001108,"Epoetin beta 50,000unit powder and solvent for solution for injection vials",0901030
4496811000001106,"NeoRecormon 50,000unit powder and solvent for solution for injection vials (Roche Products Ltd)",0901030
4496911000001101,"NeoRecormon 50,000unit powder and solvent for solution for injection vials (Roche Products Ltd)",0901030
327004003,Razoxane 125mg tablets,0801050
4511111000001103,Razoxane 125mg tablets,0801050
4511211000001109,Razoxane 125mg tablets (A A H Pharmaceuticals Ltd),0801050
4511311000001101,Razoxane 125mg tablets (A A H Pharmaceuticals Ltd),0801050
4511411000001108,Razoxane 125mg tablets (Cambridge Laboratories Ltd),0801050
4511511000001107,Razoxane 125mg tablets (Cambridge Laboratories Ltd),0801050
4511611000001106,Razoxane 125mg tablets (Alliance Healthcare (Distribution) Ltd),0801050
4511711000001102,Razoxane 125mg tablets (Alliance Healthcare (Distribution) Ltd),0801050
4515711000001100,Interferon alfa-2b 10million unit powder and solvent for solution for injection vials,0802040
4511811000001105,Interferon alfa-2b 10million unit powder and solvent for solution for injection vials,0802040
4511911000001100,IntronA 10million unit powder and solvent for solution for injection vials (Organon Pharma (UK) Ltd),0802040
4512011000001107,IntronA 10million unit powder and solvent for solution for injection vials (Organon Pharma (UK) Ltd),0802040
4515611000001109,Interferon beta-1b 300microgram powder and solvent for solution for injection vials,0802040
4512111000001108,Interferon beta-1b 300microgram powder and solvent for solution for injection vials,0802040
4512211000001102,Betaferon 300microgram powder and solvent for solution for injection vials (Bayer Plc),0802040
4512311000001105,Betaferon 300microgram powder and solvent for solution for injection vials (Bayer Plc),0802040
15380911000001104,Extavia 300microgram powder and solvent for solution for injection vials (Novartis Pharmaceuticals UK Ltd),0802040
15403711000001100,Extavia 300microgram powder and solvent for solution for injection vials (Novartis Pharmaceuticals UK Ltd),0802040
4562111000001109,Interferon alfa-2b 60million units/1.2ml solution for injection pre-filled disposable devices,0802040
4520211000001109,Interferon alfa-2b 60million units/1.2ml solution for injection pre-filled disposable devices,0802040
4520311000001101,IntronA 60million units/1.2ml solution for injection multidose pens (Organon Pharma (UK) Ltd),0802040
4520411000001108,IntronA 60million units/1.2ml solution for injection multidose pens (Organon Pharma (UK) Ltd),0802040
408155001,Sirolimus 2mg tablets,0802020
4564511000001105,Sirolimus 2mg tablets,0802020
4564611000001109,Sirolimus 2mg tablets,0802020
4564711000001100,Rapamune 2mg tablets (Pfizer Ltd),0802020
4564811000001108,Rapamune 2mg tablets (Pfizer Ltd),0802020
4564911000001103,Rapamune 2mg tablets (Pfizer Ltd),0802020
36049011000001101,Interferon alfa-2b 1million unit powder and solvent for solution for injection vials,0802040
4580511000001103,Interferon alfa-2b 1million unit powder and solvent for solution for injection vials,0802040
4580611000001104,IntronA 1million unit powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
4580711000001108,IntronA 1million unit powder and solvent for solution for injection vials (Schering-Plough Ltd),0802040
326989004,Dacarbazine 200mg powder for solution for injection vials,0801050
4595111000001100,Dacarbazine 200mg powder for solution for injection vials,0801050
10281611000001102,Dacarbazine 200mg powder for solution for injection vials,0801050
10478011000001106,Dacarbazine 200mg powder for solution for injection vials,0801050
4595211000001106,DTIC-Dome 200mg powder for solution for injection vials (Bayer Plc),0801050
4595511000001109,DTIC-Dome 200mg powder for solution for injection vials (Bayer Plc),0801050
10281711000001106,DTIC-Dome 200mg powder for solution for injection vials (Bayer Plc),0801050
4595711000001104,Dacarbazine 200mg powder for solution for injection vials (Hospira UK Ltd),0801050
4595811000001107,Dacarbazine 200mg powder for solution for injection vials (Hospira UK Ltd),0801050
10277911000001108,Dacarbazine 200mg powder for solution for injection vials (medac UK),0801050
10478611000001104,Dacarbazine 200mg powder for solution for injection vials (medac UK),0801050
11403511000001106,Dacarbazine 200mg powder for solution for injection vials (PLIVA Pharma Ltd),0801050
11403811000001109,Dacarbazine 200mg powder for solution for injection vials (PLIVA Pharma Ltd),0801050
4630811000001100,Docetaxel 20mg/0.5ml solution for infusion vials and diluent,0801050
4625911000001103,Docetaxel 20mg/0.5ml solution for infusion vials and diluent,0801050
4626011000001106,Taxotere 20mg/0.5ml solution for infusion vials and diluent (Sanofi),0801050
4626211000001101,Taxotere 20mg/0.5ml solution for infusion vials and diluent (Sanofi),0801050
4638011000001108,Paclitaxel 30mg/5ml solution for infusion vials,0801050
4629011000001100,Paclitaxel 30mg/5ml solution for infusion vials,0801050
4629111000001104,Taxol 30mg/5ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
4629211000001105,Taxol 30mg/5ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
7554611000001107,Paxene 30mg/5ml solution for infusion vials (Hospira UK Ltd),0801050
7554811000001106,Paxene 30mg/5ml solution for infusion vials (Hospira UK Ltd),0801050
9163211000001101,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
9163311000001109,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
10533211000001103,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
10533311000001106,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
10640911000001106,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Wockhardt UK Ltd),0801050
10641011000001103,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Wockhardt UK Ltd),0801050
13410511000001106,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (PLIVA Pharma Ltd),0801050
13410611000001105,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (PLIVA Pharma Ltd),0801050
15167211000001101,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Actavis UK Ltd),0801050
15167311000001109,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Actavis UK Ltd),0801050
17648911000001100,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (medac UK),0801050
17649011000001109,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (medac UK),0801050
19574611000001101,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
19574711000001105,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
20278911000001108,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
20279111000001103,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
36597811000001106,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36597911000001101,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36936511000001106,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801050
36936611000001105,Paclitaxel 30mg/5ml concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801050
4630911000001105,Docetaxel 80mg/2ml solution for infusion vials and diluent,0801050
4629711000001103,Docetaxel 80mg/2ml solution for infusion vials and diluent,0801050
4630011000001106,Taxotere 80mg/2ml solution for infusion vials and diluent (Sanofi),0801050
4630211000001101,Taxotere 80mg/2ml solution for infusion vials and diluent (Sanofi),0801050
36023611000001109,Paclitaxel 100mg/16.7ml solution for infusion vials,0801050
4629311000001102,Paclitaxel 100mg/16.7ml solution for infusion vials,0801050
4629411000001109,Taxol 100mg/16.7ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
4629511000001108,Taxol 100mg/16.7ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
7553911000001103,Paxene 100mg/16.7ml solution for infusion vials (Hospira UK Ltd),0801050
7554111000001104,Paxene 100mg/16.7ml solution for infusion vials (Hospira UK Ltd),0801050
9163411000001102,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
9163511000001103,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
10533411000001104,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
10533511000001100,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
10641111000001102,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Wockhardt UK Ltd),0801050
10641311000001100,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Wockhardt UK Ltd),0801050
13410711000001101,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (PLIVA Pharma Ltd),0801050
13410811000001109,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (PLIVA Pharma Ltd),0801050
15167411000001102,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Actavis UK Ltd),0801050
15167511000001103,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Actavis UK Ltd),0801050
17649111000001105,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (medac UK),0801050
17649211000001104,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (medac UK),0801050
19574811000001102,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
19574911000001107,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
20278511000001101,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
20278611000001102,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
31138211000001109,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
31138311000001101,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36936311000001100,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801050
36936411000001107,Paclitaxel 100mg/16.7ml concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801050
4639311000001100,Carboplatin 150mg/15ml solution for infusion vials,0801050
4633211000001106,Carboplatin 150mg/15ml solution for infusion vials,0801050
4633411000001105,Paraplatin 150mg/15ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
4633711000001104,Paraplatin 150mg/15ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
4635611000001107,Carboplatin 150mg/15ml solution for infusion vials (Pfizer Ltd),0801050
4635711000001103,Carboplatin 150mg/15ml solution for infusion vials (Pfizer Ltd),0801050
7466511000001101,Carboplatin 150mg/15ml solution for infusion vials (Wockhardt UK Ltd),0801050
7466811000001103,Carboplatin 150mg/15ml solution for infusion vials (Wockhardt UK Ltd),0801050
9104711000001109,Carboplatin 150mg/15ml solution for infusion vials (PLIVA Pharma Ltd),0801050
9104811000001101,Carboplatin 150mg/15ml solution for infusion vials (PLIVA Pharma Ltd),0801050
10524611000001101,Carboplatin 150mg/15ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
10524711000001105,Carboplatin 150mg/15ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
18754711000001108,Carboplatin 150mg/15ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
18754811000001100,Carboplatin 150mg/15ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
19353311000001109,Carboplatin 150mg/15ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
19353411000001102,Carboplatin 150mg/15ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
20204811000001101,Carboplatin 150mg/15ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
20204911000001106,Carboplatin 150mg/15ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
36600011000001106,Carboplatin 150mg/15ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36600111000001107,Carboplatin 150mg/15ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36785811000001103,Carboplatin 150mg/15ml solution for infusion vials (Consilient Health Ltd),0801050
36785911000001108,Carboplatin 150mg/15ml solution for infusion vials (Consilient Health Ltd),0801050
4639411000001107,Carboplatin 450mg/45ml solution for infusion vials,0801050
4634011000001104,Carboplatin 450mg/45ml solution for infusion vials,0801050
4634511000001107,Paraplatin 450mg/45ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
4634711000001102,Paraplatin 450mg/45ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
4635311000001102,Carboplatin 450mg/45ml solution for infusion vials (Pfizer Ltd),0801050
4635911000001101,Carboplatin 450mg/45ml solution for infusion vials (Pfizer Ltd),0801050
7467111000001108,Carboplatin 450mg/45ml solution for infusion vials (Wockhardt UK Ltd),0801050
7467311000001105,Carboplatin 450mg/45ml solution for infusion vials (Wockhardt UK Ltd),0801050
9104911000001106,Carboplatin 450mg/45ml solution for infusion vials (PLIVA Pharma Ltd),0801050
9105011000001106,Carboplatin 450mg/45ml solution for infusion vials (PLIVA Pharma Ltd),0801050
10525111000001108,Carboplatin 450mg/45ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
10525211000001102,Carboplatin 450mg/45ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
18754911000001105,Carboplatin 450mg/45ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
18755111000001106,Carboplatin 450mg/45ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
19353511000001103,Carboplatin 450mg/45ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
19353611000001104,Carboplatin 450mg/45ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
20205611000001104,Carboplatin 450mg/45ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
20205711000001108,Carboplatin 450mg/45ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
36600211000001101,Carboplatin 450mg/45ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36600311000001109,Carboplatin 450mg/45ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36786011000001100,Carboplatin 450mg/45ml solution for infusion vials (Consilient Health Ltd),0801050
36786111000001104,Carboplatin 450mg/45ml solution for infusion vials (Consilient Health Ltd),0801050
327008000,Pentostatin 10mg powder for solution for injection vials,0801050
4634811000001105,Pentostatin 10mg powder for solution for injection vials,0801050
4634911000001100,Nipent 10mg powder for solution for injection vials (Pfizer Ltd),0801050
4635011000001100,Nipent 10mg powder for solution for injection vials (Pfizer Ltd),0801050
4651811000001109,Carboplatin 50mg/5ml solution for infusion vials,0801050
4642111000001105,Carboplatin 50mg/5ml solution for infusion vials,0801050
4642211000001104,Paraplatin 50mg/5ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
4642311000001107,Paraplatin 50mg/5ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
4642411000001100,Carboplatin 50mg/5ml solution for infusion vials (Pfizer Ltd),0801050
4642511000001101,Carboplatin 50mg/5ml solution for infusion vials (Pfizer Ltd),0801050
7466111000001105,Carboplatin 50mg/5ml solution for infusion vials (Wockhardt UK Ltd),0801050
7466311000001107,Carboplatin 50mg/5ml solution for infusion vials (Wockhardt UK Ltd),0801050
10524411000001104,Carboplatin 50mg/5ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
10524511000001100,Carboplatin 50mg/5ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
18754511000001103,Carboplatin 50mg/5ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
18754611000001104,Carboplatin 50mg/5ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
19353711000001108,Carboplatin 50mg/5ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
19353811000001100,Carboplatin 50mg/5ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
20206211000001107,Carboplatin 50mg/5ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
20206411000001106,Carboplatin 50mg/5ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
36600411000001102,Carboplatin 50mg/5ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36600511000001103,Carboplatin 50mg/5ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36785611000001102,Carboplatin 50mg/5ml solution for infusion vials (Consilient Health Ltd),0801050
36785711000001106,Carboplatin 50mg/5ml solution for infusion vials (Consilient Health Ltd),0801050
4651911000001104,Carboplatin 600mg/60ml solution for infusion vials,0801050
4643111000001104,Carboplatin 600mg/60ml solution for infusion vials,0801050
4643411000001109,Paraplatin 600mg/60ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
4644311000001100,Paraplatin 600mg/60ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
4644511000001106,Carboplatin 600mg/60ml solution for infusion vials (Pfizer Ltd),0801050
4644611000001105,Carboplatin 600mg/60ml solution for infusion vials (Pfizer Ltd),0801050
10525511000001104,Carboplatin 600mg/60ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
10526211000001108,Carboplatin 600mg/60ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
18755311000001108,Carboplatin 600mg/60ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
18755511000001102,Carboplatin 600mg/60ml solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
19353911000001105,Carboplatin 600mg/60ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
19354011000001108,Carboplatin 600mg/60ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
20206611000001109,Carboplatin 600mg/60ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
20206711000001100,Carboplatin 600mg/60ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
36600611000001104,Carboplatin 600mg/60ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36600711000001108,Carboplatin 600mg/60ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36786211000001105,Carboplatin 600mg/60ml solution for infusion vials (Consilient Health Ltd),0801050
36786311000001102,Carboplatin 600mg/60ml solution for infusion vials (Consilient Health Ltd),0801050
4701011000001100,Cisplatin 50mg powder for solution for infusion vials,0801050
4673311000001101,Cisplatin 50mg powder for solution for infusion vials,0801050
4673411000001108,Cisplatin 50mg powder for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
4673511000001107,Cisplatin 50mg powder for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
4673611000001106,Cisplatin 50mg powder for solution for infusion vials (Pfizer Ltd),0801050
4673711000001102,Cisplatin 50mg powder for solution for infusion vials (Pfizer Ltd),0801050
11248011000001104,Cisplatin 50mg powder for solution for infusion vials (Alliance Healthcare (Distribution) Ltd),0801050
11248111000001103,Cisplatin 50mg powder for solution for infusion vials (Alliance Healthcare (Distribution) Ltd),0801050
36049511000001109,Irinotecan 100mg/5ml solution for infusion vials,0801050
4696611000001109,Irinotecan 100mg/5ml solution for infusion vials,0801050
4696711000001100,Campto 100mg/5ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
4696811000001108,Campto 100mg/5ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
15861311000001109,Irinotecan 100mg/5ml concentrate for solution for infusion vials (Actavis UK Ltd),0801050
15861411000001102,Irinotecan 100mg/5ml concentrate for solution for infusion vials (Actavis UK Ltd),0801050
15926611000001107,Irinotecan 100mg/5ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
15926711000001103,Irinotecan 100mg/5ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
16444211000001104,Irinotecan 100mg/5ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
16444311000001107,Irinotecan 100mg/5ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
17520311000001105,Irinotecan 100mg/5ml concentrate for solution for infusion vials (Mylan),0801050
17520411000001103,Irinotecan 100mg/5ml concentrate for solution for infusion vials (Mylan),0801050
17523311000001104,Irinotecan 100mg/5ml concentrate for solution for infusion vials (medac UK),0801050
17523611000001109,Irinotecan 100mg/5ml concentrate for solution for infusion vials (medac UK),0801050
17846111000001107,Irinotecan 100mg/5ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
17846211000001101,Irinotecan 100mg/5ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
20275011000001101,Irinotecan 100mg/5ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
